show_id,type,title,release_year,rating,duration,listed_in,duration_int,duration_type,genres,platform
s219,TV Show,Titletown High,2021,TV-14,1 Season,"Reality TV, Teen TV Shows",1,season,['Reality'],Netflix
s220,TV Show,EDENS ZERO,2021,TV-14,1 Season,"Anime Series, International TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s221,TV Show,Family Reunion,2021,TV-PG,4 Seasons,"Kids' TV, TV Comedies",4,season,"['""Kids TV""']",Netflix
s222,Movie,"Bob Ross: Happy Accidents, Betrayal & Greed",2021,TV-14,93 min,Documentaries,93,min,['Documentary'],Netflix
s223,TV Show,Clickbait,2021,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",1,season,['Action/Thriller'],Netflix
s224,TV Show,John of God: The Crimes of a Spiritual Healer,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",1,season,['Action/Thriller'],Netflix
s225,TV Show,Motel Makeover,2021,TV-14,1 Season,"International TV Shows, Reality TV",1,season,['International'],Netflix
s226,TV Show,Open Your Eyes,2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",1,season,['International'],Netflix
s227,TV Show,Post Mortem: No One Dies in Skarnes,2021,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",1,season,['International'],Netflix
s228,Movie,Really Love,2020,TV-MA,95 min,"Dramas, Independent Movies, Romantic Movies",95,min,['Drama'],Netflix
s229,Movie,The November Man,2014,R,108 min,Action & Adventure,108,min,['Action/Thriller'],Netflix
s230,Movie,The Old Ways,2020,TV-MA,90 min,Horror Movies,90,min,['Horror'],Netflix
s231,Movie,The River Runner,2021,TV-MA,86 min,"Documentaries, Sports Movies",86,min,['Documentary'],Netflix
s232,Movie,The Water Man,2021,PG,92 min,"Children & Family Movies, Dramas",92,min,['Kids'],Netflix
s233,TV Show,Wheel of Fortune,2019,TV-G,3 Seasons,Reality TV,3,season,['Reality'],Netflix
s234,Movie,Count Me In,2021,TV-MA,82 min,"Documentaries, Music & Musicals",82,min,['Documentary'],Netflix
s235,TV Show,Oggy Oggy,2021,TV-Y,1 Season,"Kids' TV, TV Comedies",1,season,"['""Kids TV""']",Netflix
s236,Movie,Untold: Caitlyn Jenner,2021,TV-PG,70 min,"Documentaries, LGBTQ Movies, Sports Movies",70,min,['Documentary'],Netflix
s237,Movie,Boomika,2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",122,min,['Horror'],Netflix
s238,Movie,Boomika (Hindi),2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",122,min,['Horror'],Netflix
s239,Movie,Boomika (Malayalam),2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",122,min,['Horror'],Netflix
s240,Movie,Boomika (Telugu),2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",122,min,['Horror'],Netflix
s241,Movie,The Witcher: Nightmare of the Wolf,2021,TV-MA,84 min,"Action & Adventure, Anime Features",84,min,['Action/Thriller'],Netflix
s242,TV Show,Manifest,2021,TV-14,3 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",3,season,['Drama'],Netflix
s243,TV Show,Comedy Premium League,2021,TV-MA,1 Season,"International TV Shows, TV Comedies",1,season,['International'],Netflix
s244,TV Show,Everything Will Be Fine,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",1,season,['International'],Netflix
s245,Movie,Gunshot,2018,TV-14,96 min,"Dramas, International Movies, Thrillers",96,min,['Drama'],Netflix
s246,TV Show,Korean Cold Noodle Rhapsody,2021,TV-PG,1 Season,"Docuseries, International TV Shows",1,season,['Documentary'],Netflix
s247,Movie,Man in Love,2021,TV-MA,115 min,"Dramas, International Movies, Romantic Movies",115,min,['Drama'],Netflix
s248,Movie,Sweet Girl,2021,R,110 min,"Action & Adventure, Dramas",110,min,['Action/Thriller'],Netflix
s249,TV Show,The Chair,2021,TV-MA,1 Season,"TV Comedies, TV Dramas",1,season,['Comedy'],Netflix
s250,Movie,The Loud House Movie,2021,TV-Y7,88 min,"Children & Family Movies, Comedies, Music & Musicals",88,min,['Kids'],Netflix
s251,Movie,A Faraway Land,2020,TV-PG,102 min,"Dramas, International Movies, Romantic Movies",102,min,['Drama'],Netflix
s252,Movie,Like Crazy,2011,PG-13,91 min,"Dramas, Independent Movies, Romantic Movies",91,min,['Drama'],Netflix
s253,Movie,Black Island,2021,TV-MA,105 min,"International Movies, Thrillers",105,min,['International'],Netflix
s254,Movie,Bombay,1995,TV-14,135 min,"Dramas, International Movies, Romantic Movies",135,min,['Drama'],Netflix
s255,TV Show,Go! Go! Cory Carson,2021,TV-Y,5 Seasons,Kids' TV,5,season,"['""Kids TV""']",Netflix
s256,Movie,Memories of a Murderer: The Nilsen Tapes,2021,TV-MA,86 min,"Documentaries, International Movies",86,min,['Documentary'],Netflix
s257,Movie,Nneka The Pretty Serpent,2020,TV-14,140 min,"Dramas, International Movies",140,min,['Drama'],Netflix
s258,Movie,O Kadhal Kanmani,2015,TV-14,133 min,"Dramas, International Movies, Romantic Movies",133,min,['Drama'],Netflix
s259,Movie,Out of my league,2020,TV-MA,92 min,"Comedies, Dramas, International Movies",92,min,['Comedy'],Netflix
s260,Movie,Pahuna,2018,TV-PG,82 min,"Comedies, Dramas, International Movies",82,min,['Comedy'],Netflix
s261,TV Show,The Defeated,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s262,Movie,The Secret Diary of an Exchange Student,2021,TV-14,97 min,"Comedies, International Movies, Romantic Movies",97,min,['Comedy'],Netflix
s263,Movie,Untold: Deal With the Devil,2021,TV-MA,78 min,"Documentaries, LGBTQ Movies, Sports Movies",78,min,['Documentary'],Netflix
s264,TV Show,Mother Goose Club,2016,TV-Y,2 Seasons,Kids' TV,2,season,"['""Kids TV""']",Netflix
s265,Movie,Walk of Shame,2014,R,94 min,"Comedies, Independent Movies",94,min,['Comedy'],Netflix
s266,TV Show,Rascal Does Not Dream of Bunny Girl Senpai,2018,TV-14,1 Season,"Anime Series, International TV Shows, Romantic TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s267,TV Show,The Creative Indians,2020,TV-MA,1 Season,"Docuseries, International TV Shows",1,season,['Documentary'],Netflix
s268,Movie,The Piano,1993,R,121 min,"Classic Movies, Dramas, Independent Movies",121,min,['Drama'],Netflix
s269,Movie,Unroyal,2020,TV-MA,97 min,"Dramas, International Movies",97,min,['Drama'],Netflix
s270,TV Show,Winx Club,2015,TV-Y7,2 Seasons,Kids' TV,2,season,"['""Kids TV""']",Netflix
s271,Movie,Beckett,2021,TV-MA,110 min,Action & Adventure,110,min,['Action/Thriller'],Netflix
s272,TV Show,Brand New Cherry Flavor,2021,TV-MA,1 Season,"TV Dramas, TV Horror, TV Mysteries",1,season,['Drama'],Netflix
s273,TV Show,Fast & Furious Spy Racers,2021,TV-Y7,5 Seasons,Kids' TV,5,season,"['""Kids TV""']",Netflix
s274,TV Show,Gone for Good,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",1,season,['Action/Thriller'],Netflix
s275,TV Show,Grace and Frankie,2021,TV-MA,7 Seasons,"TV Comedies, TV Dramas",7,season,['Comedy'],Netflix
s276,TV Show,The Kingdom,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s277,TV Show,Valeria,2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2,season,['International'],Netflix
s278,TV Show,AlRawabi School for Girls,2021,TV-14,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",1,season,['International'],Netflix
s279,Movie,Lokillo: Nothing's the Same,2021,TV-MA,64 min,Stand-Up Comedy,64,min,['Comedy'],Netflix
s280,Movie,Monster Hunter: Legends of the Guild,2021,TV-PG,59 min,"Action & Adventure, Anime Features, Children & Family Movies",59,min,['Action/Thriller'],Netflix
s281,TV Show,Bake Squad,2021,TV-PG,1 Season,Reality TV,1,season,['Reality'],Netflix
s282,Movie,Brother Jekwu,2016,TV-14,101 min,"Comedies, International Movies",101,min,['Comedy'],Netflix
s283,Movie,La diosa del asfalto,2020,TV-MA,127 min,"Dramas, Independent Movies, International Movies",127,min,['Drama'],Netflix
s284,Movie,Misha and the Wolves,2021,PG-13,90 min,"Documentaries, International Movies",90,min,['Documentary'],Netflix
s285,Movie,The Kissing Booth 3,2021,TV-14,114 min,"Comedies, Romantic Movies",114,min,['Comedy'],Netflix
s286,Movie,The Railway Man,2013,R,108 min,"Dramas, International Movies",108,min,['Drama'],Netflix
s287,TV Show,Gabby's Dollhouse,2021,TV-Y,2 Seasons,Kids' TV,2,season,"['""Kids TV""']",Netflix
s288,TV Show,I Need Romance,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s289,TV Show,Las muñecas de la mafia,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s290,TV Show,The Crowned Clown,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s291,Movie,Untold: Malice at the Palace,2021,TV-MA,70 min,"Documentaries, Sports Movies",70,min,['Documentary'],Netflix
s292,TV Show,SHAMAN KING,2021,TV-14,1 Season,"Anime Series, International TV Shows",1,season,['Sci-Fi/Fantasy'],Netflix
s293,Movie,Quartet,2012,PG-13,98 min,"Comedies, Dramas, Independent Movies",98,min,['Comedy'],Netflix
s294,Movie,Slay,2021,TV-MA,86 min,"Comedies, International Movies, Romantic Movies",86,min,['Comedy'],Netflix
s295,Movie,Takizawa Kabuki ZERO 2020 The Movie,2020,TV-PG,139 min,"International Movies, Music & Musicals",139,min,['International'],Netflix
s296,Movie,The Paper Tigers,2021,PG-13,111 min,"Action & Adventure, Comedies",111,min,['Action/Thriller'],Netflix
s297,TV Show,Hit & Run,2021,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Mysteries",1,season,['Action/Thriller'],Netflix
s298,TV Show,Navarasa,2021,TV-MA,1 Season,TV Shows,1,season,['TV Shows'],Netflix
s299,Movie,Quam's Money,2020,TV-MA,115 min,"Comedies, Dramas, International Movies",115,min,['Comedy'],Netflix
s300,Movie,The Swarm,2021,TV-14,102 min,"Horror Movies, Independent Movies, International Movies",102,min,['Horror'],Netflix
s301,Movie,Vivo,2021,PG,100 min,"Children & Family Movies, Music & Musicals",100,min,['Kids'],Netflix
s302,Movie,Chennai Express,2013,TV-14,135 min,"Action & Adventure, Comedies, International Movies",135,min,['Action/Thriller'],Netflix
s303,Movie,City of God: 10 Years Later,2013,TV-MA,69 min,"Documentaries, International Movies",69,min,['Documentary'],Netflix
s304,Movie,Esperando la carroza,1985,TV-MA,95 min,"Comedies, Cult Movies, International Movies",95,min,['Comedy'],Netflix
s305,Movie,Lady Boss: The Jackie Collins Story,2021,TV-14,97 min,Documentaries,97,min,['Documentary'],Netflix
s306,Movie,Tango Feroz,1993,TV-MA,124 min,"Classic Movies, Dramas, International Movies",124,min,['Drama'],Netflix
s307,Movie,'76,2016,TV-PG,118 min,"Dramas, International Movies",118,min,['Drama'],Netflix
s308,Movie,Aftermath,2021,TV-MA,115 min,Horror Movies,115,min,['Horror'],Netflix
s309,Movie,American Masters: Inventing David Geffen,2012,TV-MA,115 min,Movies,115,min,['Movies'],Netflix
s310,TV Show,Car Masters: Rust to Riches,2021,TV-PG,3 Seasons,Reality TV,3,season,['Reality'],Netflix
s311,TV Show,Cocaine Cowboys: The Kings of Miami,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries",1,season,['Action/Thriller'],Netflix
s312,TV Show,Control Z,2021,TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2,season,['International'],Netflix
s313,TV Show,Cooking With Paris,2021,TV-MA,1 Season,Reality TV,1,season,['Reality'],Netflix
s314,TV Show,Autumn's Concerto,2009,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",1,season,['International'],Netflix
s315,Movie,Heavy,1995,R,104 min,"Dramas, Independent Movies, Romantic Movies",104,min,['Drama'],Netflix
s316,Movie,Ije: The Journey,2010,TV-MA,106 min,"Dramas, International Movies",106,min,['Drama'],Netflix
s317,TV Show,Office Girls,2011,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s318,Movie,Pray Away,2021,PG-13,102 min,"Documentaries, LGBTQ Movies",102,min,['Documentary'],Netflix
s319,Movie,Shiny_Flakes: The Teenage Drug Lord,2021,TV-MA,97 min,"Documentaries, International Movies",97,min,['Documentary'],Netflix
s320,TV Show,The Prince Who Turns into a Frog,2005,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s321,TV Show,Top Secret UFO Projects: Declassified,2021,TV-PG,1 Season,Docuseries,1,season,['Documentary'],Netflix
s322,TV Show,Two Fathers,2013,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s323,TV Show,You're My Destiny,2008,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",1,season,['International'],Netflix
s324,TV Show,30 Rock,2012,TV-14,7 Seasons,TV Comedies,7,season,['Comedy'],Netflix
s325,TV Show,44 Cats,2020,TV-Y7,3 Seasons,Kids' TV,3,season,"['""Kids TV""']",Netflix
s326,Movie,Beethoven,1992,PG,87 min,"Children & Family Movies, Comedies",87,min,['Kids'],Netflix
s327,Movie,Beethoven's 2nd,1993,PG,88 min,"Children & Family Movies, Comedies",88,min,['Kids'],Netflix
s328,Movie,Beowulf,2007,PG-13,114 min,"Action & Adventure, Sci-Fi & Fantasy",114,min,['Action/Thriller'],Netflix
s329,Movie,Boyka: Undisputed,2016,R,90 min,Action & Adventure,90,min,['Action/Thriller'],Netflix
s330,Movie,Catch Me If You Can,2002,PG-13,142 min,Dramas,142,min,['Drama'],Netflix
s331,Movie,Cloudy with a Chance of Meatballs,2009,PG,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",90,min,['Kids'],Netflix
s332,TV Show,Darwin’s Game,2020,TV-MA,1 Season,"Anime Series, International TV Shows, TV Thrillers",1,season,['Sci-Fi/Fantasy'],Netflix
s333,Movie,Deep Blue Sea,1999,R,105 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",105,min,['Action/Thriller'],Netflix
s334,Movie,Ferris Bueller's Day Off,1986,PG-13,103 min,"Classic Movies, Comedies, Cult Movies",103,min,['Drama'],Netflix
s335,Movie,Five Feet Apart,2019,PG-13,116 min,"Dramas, Romantic Movies",116,min,['Drama'],Netflix
s336,Movie,Freedomland,2006,R,113 min,"Dramas, Thrillers",113,min,['Drama'],Netflix
s337,TV Show,Friday Night Lights,2010,TV-14,5 Seasons,"TV Dramas, Teen TV Shows",5,season,['Drama'],Netflix
s338,Movie,Good Luck Chuck,2007,R,99 min,"Comedies, Romantic Movies",99,min,['Comedy'],Netflix
s339,TV Show,Hunter X Hunter (2011),2014,TV-14,6 Seasons,"Anime Series, International TV Shows",6,season,['Sci-Fi/Fantasy'],Netflix
s340,Movie,I missed you: Director's Cut,2021,TV-14,96 min,"Dramas, Independent Movies, International Movies",96,min,['Drama'],Netflix
s341,Movie,Inception,2010,PG-13,148 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",148,min,['Action/Thriller'],Netflix
s342,Movie,Magnolia,1999,R,189 min,"Dramas, Independent Movies",189,min,['Drama'],Netflix
s343,Movie,Major Payne,1995,PG-13,97 min,Comedies,97,min,['Comedy'],Netflix
s344,Movie,My Girl,1991,PG-13,102 min,Dramas,102,min,['Drama'],Netflix
s345,Movie,My Girl 2,1994,PG,99 min,"Children & Family Movies, Comedies, Dramas",99,min,['Kids'],Netflix
s346,Movie,Open Season: Scared Silly,2015,PG,85 min,"Children & Family Movies, Comedies",85,min,['Kids'],Netflix
s347,Movie,Pineapple Express,2008,R,112 min,"Action & Adventure, Comedies",112,min,['Action/Thriller'],Netflix
s348,Movie,Planet 51,2009,PG,91 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",91,min,['Kids'],Netflix
s349,Movie,Poms,2019,PG-13,91 min,Comedies,91,min,['Comedy'],Netflix
s350,Movie,Seabiscuit,2003,PG-13,141 min,"Dramas, Sports Movies",141,min,['Drama'],Netflix
s351,Movie,Space Cowboys,2000,PG-13,130 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",130,min,['Action/Thriller'],Netflix
s352,Movie,Team America: World Police,2004,R,98 min,"Action & Adventure, Comedies, Cult Movies",98,min,['Action/Thriller'],Netflix
s353,Movie,The Edge of Seventeen,2016,R,105 min,"Comedies, Dramas",105,min,['Comedy'],Netflix
s354,Movie,The Haunting in Connecticut 2: Ghosts of Georgia,2013,R,101 min,Horror Movies,101,min,['Horror'],Netflix
s355,Movie,The Last Boy Scout,1991,R,105 min,"Action & Adventure, Comedies",105,min,['Action/Thriller'],Netflix
s356,Movie,The Lincoln Lawyer,2011,R,118 min,"Dramas, Thrillers",118,min,['Drama'],Netflix
s357,Movie,The Losers,2010,PG-13,97 min,Action & Adventure,97,min,['Action/Thriller'],Netflix
s358,Movie,The Machinist,2004,R,102 min,"Dramas, Independent Movies, Thrillers",102,min,['Drama'],Netflix
s359,Movie,The Net,1995,PG-13,114 min,Thrillers,114,min,['Action/Thriller'],Netflix
s360,Movie,The Original Kings of Comedy,2000,R,111 min,Stand-Up Comedy,111,min,['Comedy'],Netflix
s361,Movie,Valentine's Day,2010,PG-13,125 min,"Comedies, Romantic Movies",125,min,['Comedy'],Netflix
s362,TV Show,Charmed,2021,TV-14,3 Seasons,"TV Dramas, TV Sci-Fi & Fantasy",3,season,['Drama'],Netflix
s363,Movie,The Lost Café,2018,TV-14,76 min,"Dramas, International Movies",76,min,['Drama'],Netflix
s364,Movie,The Vault,2021,R,118 min,"Action & Adventure, International Movies, Thrillers",118,min,['Action/Thriller'],Netflix
s365,TV Show,Centaurworld,2021,TV-Y7,1 Season,"Kids' TV, TV Comedies",1,season,"['""Kids TV""']",Netflix
s366,Movie,Eyes of a Thief,2014,TV-14,103 min,"Dramas, Independent Movies, International Movies",103,min,['Drama'],Netflix
s367,TV Show,Glow Up,2021,TV-14,3 Seasons,"British TV Shows, International TV Shows, Reality TV",3,season,['International'],Netflix
s368,Movie,I'm Glad I Did,2020,TV-14,114 min,"Documentaries, International Movies",114,min,['Documentary'],Netflix
s369,TV Show,Khawatir,2009,TV-14,1 Season,"International TV Shows, Reality TV",1,season,['International'],Netflix
s370,TV Show,Myth & Mogul: John DeLorean,2021,TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",1,season,['International'],Netflix
s371,TV Show,Outer Banks,2021,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, Teen TV Shows",2,season,['Action/Thriller'],Netflix
s372,Movie,Pomegranates and Myrrh,2009,TV-14,95 min,"Dramas, Independent Movies, International Movies",95,min,['Drama'],Netflix
s373,Movie,Rurouni Kenshin: The Beginning,2021,TV-MA,138 min,"Action & Adventure, International Movies",138,min,['Action/Thriller'],Netflix
s374,Movie,The Last Mercenary,2021,TV-MA,112 min,"Action & Adventure, Comedies, International Movies",112,min,['Action/Thriller'],Netflix
s375,Movie,Flower Girl,2013,TV-PG,94 min,"Comedies, International Movies, Romantic Movies",94,min,['Comedy'],Netflix
s376,Movie,Resort to Love,2021,TV-14,102 min,"Comedies, Romantic Movies",102,min,['Comedy'],Netflix
s377,TV Show,Transformers: War for Cybertron: Kingdom,2021,TV-Y7,1 Season,Anime Series,1,season,['Sci-Fi/Fantasy'],Netflix
s378,Movie,Bartkowiak,2021,TV-MA,92 min,"Action & Adventure, International Movies",92,min,['Action/Thriller'],Netflix
s379,Movie,Fantastic Fungi,2019,TV-14,81 min,Documentaries,81,min,['Documentary'],Netflix
s380,TV Show,Tattoo Redo,2021,TV-MA,1 Season,Reality TV,1,season,['Reality'],Netflix
s381,TV Show,The Flash,2021,TV-14,7 Seasons,"Crime TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",7,season,['Action/Thriller'],Netflix
s382,TV Show,The Snitch Cartel: Origins,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,season,['Action/Thriller'],Netflix
s383,TV Show,All American,2021,TV-14,3 Seasons,"TV Dramas, Teen TV Shows",3,season,['Drama'],Netflix
s384,Movie,Department,2012,TV-MA,143 min,"Action & Adventure, International Movies",143,min,['Action/Thriller'],Netflix
s385,Movie,Hostage House,2021,TV-14,86 min,Thrillers,86,min,['Action/Thriller'],Netflix
s386,TV Show,How to Sell Drugs Online (Fast),2021,TV-MA,3 Seasons,"Crime TV Shows, International TV Shows, TV Comedies",3,season,['Action/Thriller'],Netflix
