client_id,backward_count,total_transitions,error_rate,clnt_age,Variation
124646,1,2.0,0.5,40.0,Test
124916,1,6.0,0.16666666666666666,25.5,Control
125022,2,6.0,0.3333333333333333,45.5,Control
125124,2,5.0,0.4,73.0,Test
125273,0,0.0,0.0,60.0,Control
125305,0,4.0,0.0,33.5,Control
125679,2,12.0,0.16666666666666666,22.5,Control
125750,0,2.0,0.0,40.0,Test
126090,4,7.0,0.5714285714285714,73.0,Control
126171,0,4.0,0.0,72.5,Control
126259,0,4.0,0.0,56.5,Test
126285,3,9.0,0.3333333333333333,48.5,Control
126288,0,4.0,0.0,56.5,Test
126309,1,4.0,0.25,43.0,Control
126524,0,4.0,0.0,51.5,Test
126758,0,4.0,0.0,42.5,Test
126759,0,4.0,0.0,22.0,Control
126853,0,4.0,0.0,57.5,Test
126893,0,0.0,0.0,73.0,Control
127331,1,6.0,0.16666666666666666,55.5,Test
127396,0,4.0,0.0,56.5,Test
127477,0,3.0,0.0,67.0,Control
127825,1,5.0,0.2,46.5,Test
127921,0,4.0,0.0,25.0,Test
128147,1,3.0,0.3333333333333333,26.0,Control
128230,2,9.0,0.2222222222222222,67.5,Test
128801,3,7.0,0.42857142857142855,72.5,Control
128919,0,4.0,0.0,37.0,Test
128983,2,4.0,0.5,35.0,Control
129549,1,6.0,0.16666666666666666,69.5,Control
129659,0,4.0,0.0,67.5,Control
130031,1,5.0,0.2,54.0,Control
130452,7,14.0,0.5,31.5,Test
130952,10,16.0,0.625,45.5,Test
131064,6,8.0,0.75,28.0,Control
131973,3,3.0,1.0,49.0,Test
132547,1,4.0,0.25,55.0,Control
133096,2,9.0,0.2222222222222222,43.5,Test
133101,0,3.0,0.0,33.0,Control
133340,2,6.0,0.3333333333333333,50.0,Test
133394,3,11.0,0.2727272727272727,30.5,Test
133471,0,4.0,0.0,33.5,Control
133487,1,5.0,0.2,64.0,Control
133522,2,8.0,0.25,58.0,Control
133565,0,0.0,0.0,30.0,Control
133631,0,4.0,0.0,27.5,Control
133742,0,4.0,0.0,65.5,Test
133779,2,4.0,0.5,69.0,Test
134164,0,0.0,0.0,40.0,Test
134207,0,4.0,0.0,57.0,Control
134282,1,5.0,0.2,95.5,Test
134286,0,1.0,0.0,69.0,Control
134582,2,6.0,0.3333333333333333,52.5,Control
134657,0,4.0,0.0,50.5,Control
134829,0,4.0,0.0,61.5,Control
135199,0,4.0,0.0,32.0,Control
135254,4,10.0,0.4,62.0,Test
135842,0,2.0,0.0,34.0,Control
135917,1,5.0,0.2,37.0,Test
135969,2,6.0,0.3333333333333333,82.5,Test
136138,0,5.0,0.0,25.5,Control
136237,1,5.0,0.2,51.0,Control
136873,0,0.0,0.0,44.0,Test
136978,0,4.0,0.0,65.0,Test
136986,1,2.0,0.5,38.0,Control
137016,0,4.0,0.0,46.5,Test
137061,0,5.0,0.0,31.5,Test
137412,0,4.0,0.0,67.5,Test
137555,1,6.0,0.16666666666666666,29.5,Test
137781,1,3.0,0.3333333333333333,53.0,Test
137816,0,4.0,0.0,24.5,Test
137933,0,0.0,0.0,40.0,Test
138002,0,4.0,0.0,36.5,Test
138093,1,4.0,0.25,56.0,Control
138395,2,5.0,0.4,70.0,Control
138686,5,10.0,0.5,61.0,Control
138741,0,4.0,0.0,54.5,Test
138790,0,4.0,0.0,33.5,Test
139079,1,5.0,0.2,59.5,Control
139808,0,5.0,0.0,69.5,Test
139872,0,1.0,0.0,27.0,Test
139979,2,6.0,0.3333333333333333,50.5,Test
139996,3,3.0,1.0,33.0,Test
140020,2,7.0,0.2857142857142857,57.5,Test
140116,0,4.0,0.0,48.5,Control
140488,1,8.0,0.125,19.5,Control
140489,1,6.0,0.16666666666666666,21.5,Control
140683,1,5.0,0.2,49.5,Test
140690,0,2.0,0.0,35.0,Control
141417,1,5.0,0.2,38.5,Test
141591,5,9.0,0.5555555555555556,74.0,Control
141602,11,23.0,0.4782608695652174,25.0,Control
141643,0,4.0,0.0,30.5,Test
142351,3,9.0,0.3333333333333333,57.0,Test
142579,4,9.0,0.4444444444444444,38.0,Control
142667,0,0.0,0.0,69.0,Control
142695,1,1.0,1.0,63.0,Test
142725,3,8.0,0.375,67.0,Control
143218,0,4.0,0.0,30.5,Control
143267,1,5.0,0.2,17.5,Test
143271,0,4.0,0.0,51.0,Test
143610,1,5.0,0.2,46.0,Control
143688,5,15.0,0.3333333333333333,46.5,Control
143691,2,5.0,0.4,60.0,Control
144169,5,10.0,0.5,29.0,Control
144244,1,5.0,0.2,48.5,Control
144678,0,4.0,0.0,46.5,Control
144773,0,4.0,0.0,28.5,Control
145106,1,5.0,0.2,60.5,Test
145810,1,8.0,0.125,65.0,Test
146072,5,10.0,0.5,59.5,Test
146205,0,4.0,0.0,32.5,Control
146317,0,4.0,0.0,48.5,Control
146390,0,4.0,0.0,34.5,Test
146579,0,4.0,0.0,26.5,Test
146603,0,3.0,0.0,31.0,Control
147033,0,4.0,0.0,41.5,Control
147077,0,4.0,0.0,79.5,Control
147316,1,5.0,0.2,65.5,Control
147852,0,1.0,0.0,65.5,Test
148037,0,4.0,0.0,72.0,Control
148076,0,0.0,0.0,65.0,Control
148099,1,5.0,0.2,29.5,Control
148217,0,4.0,0.0,41.5,Test
148347,1,5.0,0.2,60.5,Test
148369,0,4.0,0.0,48.5,Test
148391,4,11.0,0.36363636363636365,64.5,Test
148445,5,18.0,0.2777777777777778,64.0,Control
148448,0,4.0,0.0,70.5,Test
148850,1,5.0,0.2,32.0,Test
148954,0,4.0,0.0,59.5,Control
149108,0,4.0,0.0,27.5,Test
149192,1,7.0,0.14285714285714285,70.0,Test
149265,0,1.0,0.0,24.0,Test
149593,1,5.0,0.2,30.0,Control
149635,1,5.0,0.2,48.0,Test
149685,0,0.0,0.0,45.0,Control
150095,1,6.0,0.16666666666666666,26.5,Test
151250,3,6.0,0.5,57.0,Test
151444,1,5.0,0.2,31.0,Control
151897,0,4.0,0.0,58.5,Test
152356,0,0.0,0.0,44.0,Control
152661,1,5.0,0.2,26.0,Test
153841,0,4.0,0.0,29.5,Control
154143,0,5.0,0.0,38.5,Test
154147,1,11.0,0.09090909090909091,65.5,Test
154150,1,6.0,0.16666666666666666,40.0,Control
154458,2,6.0,0.3333333333333333,42.0,Control
154640,0,4.0,0.0,38.5,Control
154658,0,1.0,0.0,48.0,Control
154782,2,5.0,0.4,66.0,Test
154809,12,21.0,0.5714285714285714,65.5,Test
155526,0,4.0,0.0,66.5,Control
156105,6,12.0,0.5,51.5,Test
156894,0,2.0,0.0,69.0,Control
156945,0,0.0,0.0,66.0,Control
157106,0,4.0,0.0,28.0,Test
157209,2,8.0,0.25,63.5,Test
157852,2,7.0,0.2857142857142857,59.0,Control
157871,2,4.0,0.5,35.0,Control
158047,8,15.0,0.5333333333333333,55.5,Test
158141,1,5.0,0.2,66.5,Test
158201,1,3.0,0.3333333333333333,64.0,Test
159268,2,9.0,0.2222222222222222,61.5,Control
159558,2,7.0,0.2857142857142857,60.5,Test
159617,2,8.0,0.25,43.5,Control
159687,2,6.0,0.3333333333333333,56.5,Test
159728,3,6.0,0.5,52.0,Test
159823,0,5.0,0.0,65.5,Control
159875,16,29.0,0.5517241379310345,59.0,Test
159908,1,3.0,0.3333333333333333,64.0,Test
159970,0,2.0,0.0,34.0,Test
160085,0,2.0,0.0,57.0,Control
160144,0,4.0,0.0,70.5,Test
160466,3,12.0,0.25,54.5,Control
160616,1,5.0,0.2,49.5,Control
160654,0,5.0,0.0,53.5,Test
160741,1,5.0,0.2,22.0,Test
160938,0,1.0,0.0,62.0,Control
161074,0,3.0,0.0,23.0,Control
161108,0,2.0,0.0,40.0,Control
161127,0,4.0,0.0,48.5,Control
161440,0,5.0,0.0,35.0,Test
161491,0,4.0,0.0,42.5,Control
161771,0,4.0,0.0,37.0,Test
161792,3,4.0,0.75,64.0,Control
162127,2,10.0,0.2,54.5,Test
162388,0,2.0,0.0,25.0,Test
162575,1,5.0,0.2,46.0,Control
162867,3,3.0,1.0,43.0,Test
162894,0,4.0,0.0,28.5,Test
163907,5,14.0,0.35714285714285715,67.5,Test
164324,0,2.0,0.0,25.0,Test
165301,0,4.0,0.0,67.5,Control
165428,0,4.0,0.0,51.5,Control
165765,1,5.0,0.2,28.5,Test
165890,0,4.0,0.0,49.5,Control
165900,1,6.0,0.16666666666666666,62.5,Test
166017,1,5.0,0.2,61.5,Test
166154,4,7.0,0.5714285714285714,63.0,Test
166289,1,5.0,0.2,75.0,Control
166315,1,10.0,0.1,65.5,Test
166702,1,6.0,0.16666666666666666,30.0,Control
166715,0,3.0,0.0,68.0,Control
167496,1,4.0,0.25,59.0,Control
168266,0,5.0,0.0,56.5,Test
168539,0,4.0,0.0,17.5,Test
168727,0,4.0,0.0,30.0,Control
168940,3,6.0,0.5,31.0,Control
168989,5,14.0,0.35714285714285715,60.5,Test
169185,1,5.0,0.2,34.0,Test
169560,1,4.0,0.25,46.0,Test
169620,1,5.0,0.2,49.5,Test
169784,0,2.0,0.0,25.0,Test
170383,0,4.0,0.0,26.0,Test
170462,4,6.0,0.6666666666666666,61.0,Test
170507,0,4.0,0.0,67.5,Control
170660,1,6.0,0.16666666666666666,22.5,Control
170798,6,13.0,0.46153846153846156,48.5,Test
170865,0,4.0,0.0,33.0,Control
170895,0,4.0,0.0,49.5,Control
170896,1,6.0,0.16666666666666666,66.5,Control
171096,7,14.0,0.5,59.5,Test
171484,0,4.0,0.0,44.5,Test
171492,1,5.0,0.2,73.5,Test
171583,1,5.0,0.2,44.0,Test
171597,1,7.0,0.14285714285714285,63.5,Test
171971,0,4.0,0.0,23.5,Test
172422,3,6.0,0.5,66.0,Test
172858,1,5.0,0.2,30.5,Test
173084,7,11.0,0.6363636363636364,25.0,Control
173122,1,6.0,0.16666666666666666,44.0,Control
173784,0,6.0,0.0,38.0,Control
174238,0,4.0,0.0,41.5,Test
174244,0,4.0,0.0,37.0,Test
174360,1,1.0,1.0,30.0,Control
174800,0,4.0,0.0,51.5,Control
174806,1,5.0,0.2,32.5,Control
175033,0,4.0,0.0,41.5,Control
175128,1,3.0,0.3333333333333333,49.0,Control
175196,1,3.0,0.3333333333333333,19.0,Control
175625,4,10.0,0.4,46.0,Test
175752,3,9.0,0.3333333333333333,69.5,Test
175784,0,4.0,0.0,76.5,Control
175907,2,3.0,0.6666666666666666,42.0,Test
176114,1,5.0,0.2,30.5,Test
176808,0,4.0,0.0,49.5,Control
176963,4,14.0,0.2857142857142857,30.5,Test
176966,0,4.0,0.0,52.5,Test
177581,0,4.0,0.0,47.5,Control
177765,1,5.0,0.2,30.5,Test
177876,0,4.0,0.0,19.5,Control
177990,2,9.0,0.2222222222222222,20.5,Control
178125,0,4.0,0.0,33.0,Test
178214,0,4.0,0.0,45.5,Test
178493,0,4.0,0.0,62.5,Control
178853,0,0.0,0.0,52.0,Control
179027,1,3.0,0.3333333333333333,35.0,Control
179076,6,12.0,0.5,39.5,Control
179119,0,4.0,0.0,54.0,Test
179358,1,3.0,0.3333333333333333,53.0,Test
179489,0,4.0,0.0,42.5,Control
179667,1,2.0,0.5,67.0,Test
180142,5,12.0,0.4166666666666667,53.5,Control
180381,0,4.0,0.0,51.5,Control
180404,0,4.0,0.0,26.5,Control
180425,1,5.0,0.2,26.0,Test
180953,5,10.0,0.5,62.0,Control
181125,2,9.0,0.2222222222222222,63.5,Test
181254,1,6.0,0.16666666666666666,55.5,Test
182074,0,4.0,0.0,36.5,Test
182574,0,4.0,0.0,43.5,Control
182575,1,4.0,0.25,69.0,Control
182591,0,3.0,0.0,73.0,Control
182739,1,6.0,0.16666666666666666,62.5,Test
183077,0,4.0,0.0,35.5,Test
183287,0,4.0,0.0,25.5,Control
183399,0,4.0,0.0,53.5,Control
183713,0,0.0,0.0,51.0,Control
183720,0,4.0,0.0,27.5,Test
183855,0,4.0,0.0,36.5,Control
184127,0,4.0,0.0,44.5,Test
184211,5,9.0,0.5555555555555556,25.0,Control
184216,0,4.0,0.0,50.5,Test
184396,2,4.0,0.5,71.0,Test
184701,2,6.0,0.3333333333333333,33.5,Test
184963,0,4.0,0.0,31.0,Control
185096,2,10.0,0.2,31.0,Test
185553,4,5.0,0.8,67.0,Control
185675,8,15.0,0.5333333333333333,68.5,Test
185881,0,4.0,0.0,45.5,Control
185963,2,8.0,0.25,55.0,Test
186246,0,4.0,0.0,55.5,Control
186550,0,0.0,0.0,45.0,Test
186612,0,4.0,0.0,44.5,Control
186857,0,4.0,0.0,59.5,Test
187308,0,3.0,0.0,60.0,Test
187326,14,14.0,1.0,59.0,Test
187498,1,6.0,0.16666666666666666,37.0,Test
187547,1,6.0,0.16666666666666666,56.5,Test
187837,0,4.0,0.0,38.5,Control
187901,1,5.0,0.2,66.0,Control
187902,10,16.0,0.625,53.0,Test
188427,0,4.0,0.0,54.5,Control
188807,1,4.0,0.25,68.0,Control
189053,0,4.0,0.0,67.5,Control
189267,0,4.0,0.0,54.0,Control
189299,3,7.0,0.42857142857142855,60.5,Control
189571,0,4.0,0.0,36.5,Control
189572,0,4.0,0.0,41.5,Test
190001,1,6.0,0.16666666666666666,55.5,Test
190197,0,4.0,0.0,71.5,Control
190246,0,4.0,0.0,42.5,Test
190580,9,24.0,0.375,72.5,Test
190598,0,4.0,0.0,36.0,Test
191300,5,9.0,0.5555555555555556,64.0,Test
191373,0,4.0,0.0,65.5,Control
191619,1,5.0,0.2,33.5,Test
191749,0,4.0,0.0,52.5,Control
191877,0,4.0,0.0,58.5,Test
192049,1,3.0,0.3333333333333333,30.0,Test
192160,4,4.0,1.0,71.0,Test
192386,1,1.0,1.0,74.0,Test
192518,0,4.0,0.0,48.5,Test
192577,3,8.0,0.375,42.0,Test
192654,2,2.0,1.0,58.0,Test
192775,2,4.0,0.5,52.0,Test
193054,0,3.0,0.0,46.5,Control
193111,0,6.0,0.0,40.0,Test
193303,0,4.0,0.0,45.5,Test
193305,0,4.0,0.0,55.5,Test
193457,1,6.0,0.16666666666666666,61.5,Test
193613,2,2.0,1.0,40.0,Control
193835,1,5.0,0.2,84.5,Control
194066,0,2.0,0.0,50.0,Test
194329,0,4.0,0.0,55.5,Control
194470,0,0.0,0.0,31.0,Test
194686,1,7.0,0.14285714285714285,68.5,Control
194784,0,4.0,0.0,21.5,Test
194816,1,4.0,0.25,50.0,Test
195080,0,3.0,0.0,33.5,Test
195166,0,4.0,0.0,38.5,Test
195310,0,4.0,0.0,49.5,Control
195446,4,11.0,0.36363636363636365,26.5,Control
195455,5,13.0,0.38461538461538464,67.0,Test
195655,0,4.0,0.0,20.5,Test
195714,0,4.0,0.0,59.5,Control
196053,0,4.0,0.0,32.5,Control
196103,1,5.0,0.2,30.5,Control
196286,0,4.0,0.0,65.0,Control
196531,1,5.0,0.2,55.0,Test
196635,0,4.0,0.0,19.5,Test
196675,0,5.0,0.0,63.5,Control
196865,0,0.0,0.0,46.0,Control
196988,4,9.0,0.4444444444444444,40.0,Test
197335,0,0.0,0.0,52.0,Control
197374,1,5.0,0.2,35.5,Test
197518,0,4.0,0.0,53.0,Control
197560,1,5.0,0.2,41.5,Test
197793,0,4.0,0.0,31.0,Test
197955,0,0.0,0.0,67.0,Control
198652,0,4.0,0.0,36.5,Test
198773,1,2.0,0.5,52.0,Control
198857,0,4.0,0.0,36.0,Control
198932,0,7.0,0.0,38.0,Control
198935,0,4.0,0.0,65.5,Test
199386,5,15.0,0.3333333333333333,48.5,Test
200308,1,2.0,0.5,24.0,Test
200352,0,4.0,0.0,71.5,Control
200372,1,6.0,0.16666666666666666,63.5,Control
200598,0,4.0,0.0,49.0,Test
200604,1,5.0,0.2,63.0,Control
200648,1,4.0,0.25,59.0,Test
200698,0,4.0,0.0,31.5,Test
200707,1,5.0,0.2,50.5,Test
201225,0,2.0,0.0,38.0,Control
201392,4,11.0,0.36363636363636365,66.5,Control
201394,0,4.0,0.0,25.5,Test
201447,1,6.0,0.16666666666666666,48.5,Test
201641,0,4.0,0.0,66.0,Test
201846,0,1.0,0.0,31.0,Test
201909,0,4.0,0.0,65.5,Test
202371,2,7.0,0.2857142857142857,60.5,Test
202856,0,4.0,0.0,49.5,Control
202865,2,9.0,0.2222222222222222,20.5,Control
202925,1,6.0,0.16666666666666666,66.0,Control
202973,0,4.0,0.0,33.5,Test
203027,6,11.0,0.5454545454545454,59.5,Test
203223,1,4.0,0.25,60.5,Test
203427,0,1.0,0.0,85.0,Control
203500,0,0.0,0.0,50.0,Test
203702,0,2.0,0.0,39.0,Control
203797,1,1.0,1.0,57.0,Test
204212,2,7.0,0.2857142857142857,39.0,Control
204361,0,4.0,0.0,33.5,Control
204445,0,4.0,0.0,49.5,Test
204496,10,16.0,0.625,23.0,Control
204784,2,6.0,0.3333333333333333,33.5,Test
204888,0,4.0,0.0,57.0,Test
205273,0,4.0,0.0,30.5,Test
205429,0,4.0,0.0,20.0,Test
205563,0,4.0,0.0,66.5,Test
206428,5,12.0,0.4166666666666667,50.0,Test
206829,0,7.0,0.0,58.5,Control
206871,0,3.0,0.0,27.0,Test
207109,6,9.0,0.6666666666666666,60.0,Test
207261,1,11.0,0.09090909090909091,62.5,Test
207299,0,4.0,0.0,47.5,Control
207387,5,8.0,0.625,75.0,Test
207416,1,6.0,0.16666666666666666,37.5,Control
207455,0,0.0,0.0,33.0,Test
207721,0,4.0,0.0,27.0,Control
208156,1,8.0,0.125,72.0,Test
208237,0,5.0,0.0,34.0,Control
208307,0,3.0,0.0,61.0,Control
208505,0,4.0,0.0,47.5,Test
208525,1,4.0,0.25,51.0,Test
208722,0,2.0,0.0,57.0,Control
208784,0,4.0,0.0,60.5,Test
209090,0,4.0,0.0,38.0,Control
209099,0,4.0,0.0,56.5,Test
209462,2,6.0,0.3333333333333333,36.5,Test
209511,1,5.0,0.2,36.5,Control
209532,0,0.0,0.0,69.0,Control
210140,0,4.0,0.0,45.0,Test
210141,0,4.0,0.0,81.5,Test
210180,3,6.0,0.5,39.0,Test
210347,0,4.0,0.0,60.5,Control
210473,1,8.0,0.125,45.5,Control
210667,1,5.0,0.2,61.5,Test
211023,2,6.0,0.3333333333333333,58.5,Test
211380,5,10.0,0.5,67.0,Test
211694,1,8.0,0.125,29.5,Test
211709,2,6.0,0.3333333333333333,35.5,Control
211786,0,1.0,0.0,35.0,Control
212071,3,10.0,0.3,40.5,Control
212654,1,5.0,0.2,29.5,Test
213006,4,6.0,0.6666666666666666,35.0,Test
213870,1,1.0,1.0,53.0,Control
214083,1,3.0,0.3333333333333333,35.0,Test
214594,0,4.0,0.0,26.5,Control
214667,2,2.0,1.0,35.0,Test
214786,1,3.0,0.3333333333333333,64.0,Control
214944,0,0.0,0.0,43.0,Control
214998,4,10.0,0.4,45.0,Control
215411,4,9.0,0.4444444444444444,55.5,Test
215661,0,4.0,0.0,52.0,Test
215880,1,3.0,0.3333333333333333,40.0,Control
216445,1,5.0,0.2,56.0,Control
217308,0,4.0,0.0,34.0,Test
217500,0,4.0,0.0,33.5,Control
217547,0,4.0,0.0,31.5,Test
217761,2,2.0,1.0,22.0,Test
217950,0,0.0,0.0,39.0,Test
218589,0,4.0,0.0,68.5,Test
218777,0,4.0,0.0,23.5,Test
218903,0,0.0,0.0,61.0,Control
219038,1,3.0,0.3333333333333333,45.0,Test
219207,0,1.0,0.0,77.0,Test
219230,2,4.0,0.5,39.0,Control
219306,0,4.0,0.0,23.5,Control
219592,3,7.0,0.42857142857142855,45.5,Test
219851,0,4.0,0.0,26.5,Control
219882,0,0.0,0.0,38.0,Test
219909,2,7.0,0.2857142857142857,29.0,Test
220061,0,1.0,0.0,41.0,Test
220394,1,6.0,0.16666666666666666,27.5,Control
220594,0,4.0,0.0,50.5,Test
220644,1,5.0,0.2,62.5,Control
220901,3,9.0,0.3333333333333333,59.0,Control
221092,0,4.0,0.0,36.5,Test
221296,0,4.0,0.0,36.5,Test
221354,0,4.0,0.0,66.5,Control
221385,0,4.0,0.0,31.0,Test
221558,2,6.0,0.3333333333333333,32.0,Control
221734,0,4.0,0.0,56.5,Control
221775,1,1.0,1.0,58.0,Control
221779,0,4.0,0.0,36.5,Test
222111,0,4.0,0.0,26.5,Test
222315,2,7.0,0.2857142857142857,32.0,Control
222726,0,4.0,0.0,41.5,Control
222973,3,4.0,0.75,56.0,Test
223224,1,5.0,0.2,30.5,Control
223802,0,1.0,0.0,44.0,Test
224102,0,4.0,0.0,64.5,Control
224773,0,1.0,0.0,77.0,Test
225062,0,1.0,0.0,38.0,Control
225103,0,4.0,0.0,32.5,Control
225368,0,2.0,0.0,31.0,Control
225675,1,3.0,0.3333333333333333,47.0,Control
225928,0,4.0,0.0,32.5,Control
226198,1,6.0,0.16666666666666666,30.0,Test
226234,3,10.0,0.3,47.0,Control
226403,3,6.0,0.5,40.0,Control
226818,0,4.0,0.0,23.5,Test
226840,1,1.0,1.0,41.0,Control
226853,0,4.0,0.0,46.5,Test
227083,0,3.0,0.0,52.0,Control
227588,2,6.0,0.3333333333333333,34.5,Test
227610,0,4.0,0.0,27.5,Test
227629,2,9.0,0.2222222222222222,54.5,Control
227631,0,4.0,0.0,73.5,Test
227805,0,4.0,0.0,36.5,Test
228465,1,6.0,0.16666666666666666,55.5,Test
228538,2,5.0,0.4,53.0,Test
228662,1,6.0,0.16666666666666666,47.5,Test
228758,1,2.0,0.5,48.0,Test
228783,0,0.0,0.0,63.0,Test
228868,1,6.0,0.16666666666666666,22.5,Test
229123,0,4.0,0.0,31.5,Test
229242,0,4.0,0.0,52.5,Control
229490,0,4.0,0.0,59.5,Test
229500,0,5.0,0.0,35.0,Control
229522,0,4.0,0.0,37.0,Test
229701,0,4.0,0.0,59.0,Control
229800,0,4.0,0.0,43.5,Test
230117,0,2.0,0.0,49.0,Control
230423,2,7.0,0.2857142857142857,35.5,Test
230492,1,5.0,0.2,40.5,Control
230538,0,4.0,0.0,27.5,Test
230551,1,4.0,0.25,34.0,Test
230560,0,4.0,0.0,40.5,Control
230950,0,4.0,0.0,40.5,Control
231622,1,3.0,0.3333333333333333,26.0,Test
231804,6,8.0,0.75,21.0,Test
233145,0,4.0,0.0,69.5,Test
233249,0,4.0,0.0,64.0,Control
233312,0,4.0,0.0,28.5,Test
233344,0,4.0,0.0,48.5,Test
233391,0,4.0,0.0,45.5,Test
233429,0,4.0,0.0,51.5,Test
233601,0,4.0,0.0,40.5,Control
233796,2,5.0,0.4,36.0,Test
233799,0,4.0,0.0,41.5,Control
233965,0,4.0,0.0,21.5,Control
234014,4,17.0,0.23529411764705882,65.0,Test
234316,1,5.0,0.2,44.5,Test
234491,1,4.0,0.25,41.0,Control
234619,1,6.0,0.16666666666666666,31.5,Test
235037,1,5.0,0.2,49.5,Test
235156,1,2.0,0.5,30.0,Test
235331,2,8.0,0.25,86.5,Control
235342,4,9.0,0.4444444444444444,25.5,Test
236486,0,4.0,0.0,18.5,Control
236511,0,4.0,0.0,23.5,Test
236546,0,4.0,0.0,62.5,Control
236696,1,6.0,0.16666666666666666,39.5,Test
237072,0,0.0,0.0,58.0,Test
237182,6,9.0,0.6666666666666666,23.0,Control
237500,2,2.0,1.0,53.0,Control
237511,3,9.0,0.3333333333333333,57.5,Test
237525,0,4.0,0.0,34.5,Control
237611,0,4.0,0.0,31.5,Test
237686,0,0.0,0.0,48.0,Test
237822,10,22.0,0.45454545454545453,55.0,Control
237927,0,4.0,0.0,83.5,Control
238091,2,7.0,0.2857142857142857,55.5,Test
238154,0,4.0,0.0,52.5,Control
238320,1,1.0,1.0,43.0,Control
238490,1,5.0,0.2,23.0,Control
238672,3,3.0,1.0,54.0,Control
238874,0,3.0,0.0,60.0,Control
239127,0,3.0,0.0,33.5,Test
239136,3,10.0,0.3,67.5,Control
239291,0,4.0,0.0,39.0,Test
239465,2,5.0,0.4,53.0,Test
239685,4,7.0,0.5714285714285714,61.0,Control
239772,0,4.0,0.0,31.5,Control
239815,0,3.0,0.0,51.5,Control
240288,0,4.0,0.0,28.5,Control
240400,3,10.0,0.3,51.0,Control
240468,11,27.0,0.4074074074074074,75.5,Control
240560,1,6.0,0.16666666666666666,23.5,Test
241057,0,4.0,0.0,61.0,Control
241085,4,9.0,0.4444444444444444,48.5,Test
241571,1,5.0,0.2,68.5,Control
242019,3,6.0,0.5,25.0,Control
242197,2,6.0,0.3333333333333333,31.5,Test
242235,0,4.0,0.0,44.0,Test
242241,0,1.0,0.0,38.0,Control
242262,0,4.0,0.0,62.5,Control
242576,1,5.0,0.2,50.5,Test
242792,0,0.0,0.0,48.0,Control
242833,3,9.0,0.3333333333333333,19.5,Control
242922,0,4.0,0.0,48.5,Control
243705,2,7.0,0.2857142857142857,37.5,Test
244011,0,4.0,0.0,53.5,Test
244283,2,2.0,1.0,24.0,Test
244304,0,4.0,0.0,45.0,Control
244487,0,4.0,0.0,38.5,Test
244897,1,5.0,0.2,69.0,Control
244941,3,8.0,0.375,78.5,Test
245270,0,6.0,0.0,33.5,Control
245312,4,8.0,0.5,92.0,Test
245646,0,4.0,0.0,45.5,Control
246429,2,8.0,0.25,55.5,Test
246710,0,4.0,0.0,29.5,Test
246812,0,4.0,0.0,47.5,Test
246901,5,12.0,0.4166666666666667,59.5,Test
246911,0,4.0,0.0,48.5,Control
246922,1,1.0,1.0,68.0,Test
247432,9,21.0,0.42857142857142855,57.0,Control
247960,3,10.0,0.3,54.5,Test
248317,1,6.0,0.16666666666666666,23.5,Test
248347,1,1.0,1.0,46.0,Control
248426,0,3.0,0.0,51.0,Test
248485,0,4.0,0.0,48.5,Control
248531,1,6.0,0.16666666666666666,58.5,Test
248569,0,4.0,0.0,25.5,Test
249333,0,4.0,0.0,45.5,Control
249632,1,5.0,0.2,20.5,Test
249680,0,3.0,0.0,61.0,Control
249743,0,4.0,0.0,51.0,Control
250165,0,8.0,0.0,24.5,Control
250277,0,1.0,0.0,20.0,Control
250645,2,7.0,0.2857142857142857,52.5,Test
250763,0,4.0,0.0,32.5,Control
250924,1,5.0,0.2,52.5,Test
251184,2,6.0,0.3333333333333333,60.5,Control
251242,1,2.0,0.5,74.0,Control
251414,1,7.0,0.14285714285714285,24.5,Test
251479,0,1.0,0.0,48.0,Control
251519,0,0.0,0.0,36.0,Test
251727,0,1.0,0.0,32.0,Control
251748,0,4.0,0.0,42.5,Test
252002,0,4.0,0.0,25.5,Control
252042,0,2.0,0.0,22.0,Control
252085,2,2.0,1.0,76.0,Control
252509,0,4.0,0.0,64.0,Control
252667,1,6.0,0.16666666666666666,64.5,Test
252744,0,0.0,0.0,34.0,Control
252898,1,8.0,0.125,51.5,Test
253049,2,7.0,0.2857142857142857,60.5,Test
253211,0,2.0,0.0,31.0,Test
253639,1,5.0,0.2,31.5,Test
253737,2,8.0,0.25,26.0,Control
253977,0,4.0,0.0,62.5,Control
254266,0,4.0,0.0,46.5,Control
254302,0,4.0,0.0,58.5,Test
254417,0,4.0,0.0,21.5,Test
254491,0,4.0,0.0,53.5,Control
254505,1,5.0,0.2,61.0,Test
254529,0,5.0,0.0,66.5,Control
254604,1,6.0,0.16666666666666666,30.5,Test
254909,0,4.0,0.0,55.5,Control
254955,2,6.0,0.3333333333333333,38.0,Test
255668,1,3.0,0.3333333333333333,37.0,Control
255743,0,4.0,0.0,58.5,Control
256199,11,14.0,0.7857142857142857,56.0,Control
256277,7,18.0,0.3888888888888889,83.0,Test
256308,0,0.0,0.0,68.0,Control
256318,1,4.0,0.25,31.0,Control
256325,0,0.0,0.0,37.0,Test
256853,0,2.0,0.0,81.0,Control
257116,0,4.0,0.0,33.0,Test
257259,0,4.0,0.0,29.5,Test
257347,0,2.0,0.0,31.0,Test
257411,0,0.0,0.0,76.0,Control
257597,1,5.0,0.2,61.5,Control
257840,0,4.0,0.0,36.0,Test
257907,0,4.0,0.0,58.0,Test
258144,3,10.0,0.3,63.5,Test
